date,tsi_1au,tsi_true_earth
2005-03-08,1360.9736,1380.8603
2005-03-09,1360.9205,1380.1019
2005-03-10,1360.9003,1379.3523
2005-03-11,1360.7773,1378.488
2005-03-12,1360.6509,1377.635
2005-03-13,1360.5656,1376.8122
2005-03-14,1360.5836,1376.0844
2005-03-15,1360.6517,1375.3612
2005-03-16,1360.7258,1374.7329
2005-03-17,1360.7993,1374.0875
2005-03-18,1360.8663,1373.4017
2005-03-19,1360.9027,1372.6787
2005-03-20,1360.928,1371.9498
2005-03-21,1360.9427,1371.2
2005-03-22,1360.8757,1370.3383
2005-03-23,1360.8428,1369.5999
2005-03-24,1360.7608,1368.731
2005-03-25,1360.7166,1367.8899
2005-03-26,1360.7841,1367.1871
2005-03-27,1360.771,1366.3825
2005-03-28,1360.7836,1365.6192
2005-03-29,1360.8023,1364.7938
2005-03-30,1360.7833,1363.9974
2005-03-31,1360.7572,1363.1899
2005-04-01,1360.7704,1362.4045
2005-04-02,1360.768,1361.597
2005-04-03,1360.8068,1360.8146
2005-04-04,1360.7798,1360.0187
2005-04-05,1360.8909,1359.2744
2005-04-06,1361.039,1358.6767
2005-04-07,1361.0781,1357.9777
2005-04-08,1361.0539,1357.1052
2005-04-09,1361.0423,1356.3563
2005-04-10,1361.0517,1355.5908
2005-04-11,1360.9972,1354.765
2005-04-12,1360.9904,1353.972
2005-04-13,1361.0148,1353.2682
2005-04-14,1360.9814,1352.6031
2005-04-15,1360.954,1351.714
2005-04-16,1360.9208,1350.9816
2005-04-17,1360.8983,1350.1942
2005-04-18,1360.8275,1349.3948
2005-04-19,1360.7836,1348.6088
2005-04-20,1360.7936,1347.9281
2005-04-21,1360.8232,1347.2276
2005-04-22,1360.7899,1346.4692
2005-04-23,1360.7976,1345.7615
2005-04-24,1360.7491,1345.0066
2005-04-25,1360.7222,1344.2644
2005-04-26,1360.6835,1343.4537
2005-04-27,1360.4733,1342.5539
2005-04-28,1360.1082,1341.5052
2005-04-29,1359.9105,1340.6175
2005-04-30,1359.7636,1339.7812
2005-05-01,1359.7944,1339.1189
2005-05-02,1360.0817,1338.7151
2005-05-03,1360.4933,1338.3739
2005-05-04,1360.7515,1337.9972
2005-05-05,1360.8576,1337.4578
2005-05-06,1360.9748,1336.9235
2005-05-07,1360.9742,1336.2748
2005-05-08,1360.8578,1335.5262
2005-05-09,1360.6635,1334.7143
2005-05-10,1360.5206,1333.9338
2005-05-11,1360.3654,1333.2178
2005-05-12,1360.4138,1332.7046
2005-05-13,1360.5048,1332.203
2005-05-14,1360.5346,1331.6735
2005-05-15,1360.5052,1331.0962
2005-05-16,1360.5282,1330.5826
2005-05-17,1360.6629,1330.1459
2005-05-18,1360.7903,1329.7691
2005-05-19,1360.8334,1329.2841
2005-05-20,1360.833,1328.7751
2005-05-21,1360.8366,1328.2763
2005-05-22,1360.8974,1327.8475
2005-05-23,1360.9324,1327.3929
2005-05-24,1360.8898,1326.8394
2005-05-25,1360.8146,1326.2739
2005-05-26,1360.7281,1325.7446
2005-05-27,1360.5715,1325.1271
2005-05-28,1360.5973,1324.693
2005-05-29,1360.8251,1324.4623
2005-05-30,1361.0487,1324.2377
2005-05-31,1361.2389,1323.9612
2005-06-01,1361.2374,1323.5721
2005-06-02,1361.1075,1323.0591
2005-06-03,1360.8831,1322.3948
2005-06-04,1360.7979,1321.966
2005-06-05,1360.7739,1321.5858
2005-06-06,1360.6806,1321.1478
2005-06-07,1360.5651,1320.6757
2005-06-08,1360.3167,1320.1203
2005-06-09,1360.1099,1319.6644
2005-06-10,1360.0392,1319.256
2005-06-11,1360.0501,1318.9986
2005-06-12,1360.1914,1318.8759
2005-06-13,1360.3798,1318.8125
2005-06-14,1360.527,1318.6936
2005-06-15,1360.5139,1318.4661
2005-06-16,1360.4217,1318.1635
2005-06-17,1360.3986,1317.9371
2005-06-18,1360.4385,1317.7886
2005-06-19,1360.6098,1317.7679
2005-06-20,1360.7181,1317.697
2005-06-21,1360.7706,1317.5701
2005-06-22,1360.8316,1317.4799
2005-06-23,1360.8297,1317.3327
2005-06-24,1360.8776,1317.2362
2005-06-25,1360.9238,1317.1484
2005-06-26,1361.0535,1317.1478
2005-06-27,1361.0999,1317.0808
2005-06-28,1361.1249,1316.9991
2005-06-29,1361.1433,1316.9331
2005-06-30,1360.9537,1316.674
2005-07-01,1360.7024,1316.3661
2005-07-02,1360.4298,1316.0536
2005-07-03,1360.278,1315.8736
2005-07-04,1360.356,1315.9303
2005-07-05,1360.3904,1315.9605
2005-07-06,1360.309,1315.8948
2005-07-07,1360.2936,1315.9074
2005-07-08,1360.4869,1316.1385
2005-07-09,1360.6446,1316.3488
2005-07-10,1360.6766,1316.4535
2005-07-11,1360.6556,1316.5228
2005-07-12,1360.705,1316.6821
2005-07-13,1360.7809,1316.8651
2005-07-14,1360.8239,1317.0474
2005-07-15,1360.8111,1317.1576
2005-07-16,1360.8211,1317.3313
2005-07-17,1360.7936,1317.4652
2005-07-18,1360.7215,1317.5699
2005-07-19,1360.7196,1317.7644
2005-07-20,1360.7057,1317.938
2005-07-21,1360.7893,1318.2109
2005-07-22,1360.8464,1318.4757
2005-07-23,1360.9149,1318.7593
2005-07-24,1360.9269,1318.9954
2005-07-25,1360.9349,1319.2341
2005-07-26,1360.9356,1319.4922
2005-07-27,1360.9536,1319.7479
2005-07-28,1361.0226,1320.0608
2005-07-29,1361.0774,1320.4279
2005-07-30,1361.0095,1320.6328
2005-07-31,1360.978,1320.9035
2005-08-01,1361.0036,1321.2436
2005-08-02,1360.9225,1321.5173
2005-08-03,1360.8572,1321.782
2005-08-04,1360.8211,1322.0532
2005-08-05,1360.657,1322.3114
2005-08-06,1360.6216,1322.6442
2005-08-07,1360.6674,1323.1071
2005-08-08,1360.7291,1323.5911
2005-08-09,1360.7777,1324.0816
2005-08-10,1360.7606,1324.4964
2005-08-11,1360.7716,1324.9365
2005-08-12,1360.7525,1325.3784
2005-08-13,1360.6695,1325.7731
2005-08-14,1360.5832,1326.1832
2005-08-15,1360.559,1326.6569
2005-08-16,1360.582,1327.2081
2005-08-17,1360.683,1327.7966
2005-08-18,1360.7774,1328.3898
2005-08-19,1360.639,1328.7727
2005-08-20,1360.5586,1329.2253
2005-08-21,1360.6737,1329.859
2005-08-22,1360.6493,1330.376
2005-08-23,1360.7006,1330.9825
2005-08-24,1360.8436,1331.653
2005-08-25,1361.0297,1332.3969
2005-08-26,1361.1438,1333.08
2005-08-27,1361.1998,1333.6977
2005-08-28,1361.2554,1334.328
2005-08-29,1361.1949,1334.8652
2005-08-30,1361.0546,1335.3612
2005-08-31,1360.9794,1335.8902
2005-09-01,1360.9209,1336.4377
2005-09-02,1360.8626,1337.0013
2005-09-03,1360.8221,1337.5931
2005-09-04,1360.7922,1338.225
2005-09-05,1360.7977,1338.9007
2005-09-06,1360.725,1339.5474
2005-09-07,1360.7374,1340.1781
2005-09-08,1360.6835,1340.8188
2005-09-09,1360.4831,1341.3339
2005-09-10,1360.2417,1341.8107
2005-09-11,1360.022,1342.3086
2005-09-12,1359.8849,1342.8892
2005-09-13,1359.7866,1343.5553
2005-09-14,1359.9393,1344.4021
2005-09-15,1360.1935,1345.3665
2005-09-16,1360.5775,1346.4937
2005-09-17,1360.9733,1347.6285
2005-09-18,1361.1625,1348.5639
2005-09-19,1361.0917,1349.204
2005-09-20,1360.8986,1349.7974
2005-09-21,1360.8002,1350.4051
2005-09-22,1360.7837,1351.0726
2005-09-23,1360.7623,1351.8912
2005-09-24,1360.8059,1352.6133
2005-09-25,1360.7863,1353.3266
2005-09-26,1360.8018,1354.0872
2005-09-27,1360.785,1354.8864
2005-09-28,1360.7929,1355.6787
2005-09-29,1360.7596,1356.2475
2005-09-30,1360.749,1357.0883
2005-10-01,1360.6973,1357.8202
2005-10-02,1360.6696,1358.543
2005-10-03,1360.6621,1359.3299
2005-10-04,1360.6788,1360.1688
2005-10-05,1360.7322,1360.9816
2005-10-06,1360.8087,1361.8269
2005-10-07,1360.8447,1362.667
2005-10-08,1360.8823,1363.506
2005-10-09,1360.8815,1364.3004
2005-10-10,1360.887,1365.1121
2005-10-11,1360.9121,1365.9659
2005-10-12,1360.9449,1366.773
2005-10-13,1360.9821,1367.6095
2005-10-14,1361.0071,1368.4651
2005-10-15,1360.9934,1369.1881
2005-10-16,1360.9069,1369.8907
2005-10-17,1360.8193,1370.5805
2005-10-18,1360.8422,1371.4271
2005-10-19,1360.8417,1372.1566
2005-10-20,1360.8487,1372.922
2005-10-21,1360.848,1373.6681
2005-10-22,1360.8372,1374.404
2005-10-23,1360.8201,1375.1379
2005-10-24,1360.7687,1375.8319
2005-10-25,1360.7594,1376.5916
2005-10-26,1360.7141,1377.2537
2005-10-27,1360.6763,1377.9162
2005-10-28,1360.6947,1378.6522
2005-10-29,1360.6787,1379.3803
2005-10-30,1360.6738,1380.1037
2005-10-31,1360.6864,1380.8337
2005-11-01,1360.7636,1381.6457
2005-11-02,1360.8311,1382.3983
2005-11-03,1360.8613,1383.146
2005-11-04,1360.8668,1383.8682
2005-11-05,1360.8469,1384.5629
2005-11-06,1360.8586,1385.2608
2005-11-07,1360.8938,1385.9916
2005-11-08,1360.8944,1386.7381
2005-11-09,1360.9173,1387.4336
2005-11-10,1360.9195,1388.0976
2005-11-11,1360.8785,1388.7211
2005-11-12,1360.8112,1389.2114
2005-11-13,1360.7091,1389.8461
2005-11-14,1360.5323,1390.3085
2005-11-15,1360.3499,1390.7986
2005-11-16,1360.2005,1391.2201
2005-11-17,1360.0993,1391.6835
2005-11-18,1360.034,1392.2701
2005-11-19,1360.0626,1392.8237
2005-11-20,1360.1995,1393.5317
2005-11-21,1360.3414,1394.2308
2005-11-22,1360.5227,1394.9894
2005-11-23,1360.6465,1395.6107
2005-11-24,1360.7023,1396.1088
2005-11-25,1360.6739,1396.7576
2005-11-26,1360.6407,1397.1237
2005-11-27,1360.6874,1397.6677
2005-11-28,1360.8122,1398.2575
2005-11-29,1360.9592,1398.9031
2005-11-30,1360.9137,1399.301
2005-12-01,1360.6345,1399.4707
2005-12-02,1360.3433,1399.6181
2005-12-03,1360.4118,1400.1207
2005-12-04,1360.5524,1400.7003
2005-12-05,1360.6725,1401.2448
2005-12-06,1360.8288,1401.8346
2005-12-07,1360.9115,1402.4075
2005-12-08,1360.9161,1402.7074
2005-12-09,1360.8911,1403.042
2005-12-10,1360.8343,1403.3365
2005-12-11,1360.7787,1403.6405
2005-12-12,1360.7491,1403.941
2005-12-13,1360.6589,1404.1654
2005-12-14,1360.5908,1404.3918
2005-12-15,1360.5807,1404.6581
2005-12-16,1360.5997,1404.9396
2005-12-17,1360.6292,1405.2154
2005-12-18,1360.6637,1405.4806
2005-12-19,1360.5652,1405.5938
2005-12-20,1360.616,1405.8489
2005-12-21,1360.6212,1406.0245
2005-12-22,1360.6532,1406.2181
2005-12-23,1360.5903,1406.3032
2005-12-24,1360.6743,1406.5174
2005-12-25,1360.7952,1406.7696
2005-12-26,1360.9,1406.9835
2005-12-27,1360.9569,1407.14
2005-12-28,1360.9037,1407.1651
2005-12-29,1360.8244,1407.1536
2005-12-30,1360.8049,1407.1943
2005-12-31,1360.8011,1407.2404
2006-01-01,1360.8213,1407.3017
2006-01-02,1360.8935,1407.4069
2006-01-03,1360.9645,1407.5008
2006-01-04,1360.9726,1407.5159
2006-01-05,1360.8687,1407.4037
2006-01-06,1360.7738,1407.2877
2006-01-07,1360.7162,1407.1963
2006-01-08,1360.7269,1407.1583
2006-01-09,1360.7527,1407.1216
2006-01-10,1360.7477,1407.03
2006-01-11,1360.7472,1406.9392
2006-01-12,1360.7285,1406.8154
2006-01-13,1360.7035,1406.6387
2006-01-14,1360.7114,1406.504
2006-01-15,1360.6769,1406.2982
2006-01-16,1360.7233,1406.162
2006-01-17,1360.7776,1406.0055
2006-01-18,1360.7869,1405.8006
2006-01-19,1360.6905,1405.4911
2006-01-20,1360.5819,1405.0996
2006-01-21,1360.5433,1404.7917
2006-01-22,1360.6479,1404.6203
2006-01-23,1360.7678,1404.4481
2006-01-24,1360.7852,1404.1415
2006-01-25,1360.9019,1403.9457
2006-01-26,1360.9491,1403.6706
2006-01-27,1360.9573,1403.3287
2006-01-28,1360.8843,1402.9192
2006-01-29,1360.8357,1402.5076
2006-01-30,1360.8713,1402.1637
2006-01-31,1360.7961,1401.6828
2006-02-01,1360.7497,1401.2942
2006-02-02,1360.6951,1400.8206
2006-02-03,1360.6698,1400.4105
2006-02-04,1360.6788,1400.0211
2006-02-05,1360.708,1399.6043
2006-02-06,1360.705,1399.1615
2006-02-07,1360.6914,1398.6734
2006-02-08,1360.6815,1398.2318
2006-02-09,1360.6821,1397.7451
2006-02-10,1360.69,1397.2591
2006-02-11,1360.7192,1396.789
2006-02-12,1360.7128,1396.2702
2006-02-13,1360.7416,1395.7795
2006-02-14,1360.7596,1395.2191
2006-02-15,1360.7312,1394.6413
2006-02-16,1360.7196,1394.0534
2006-02-17,1360.786,1393.5373
2006-02-18,1360.8397,1393.0011
2006-02-19,1360.8663,1392.3985
2006-02-20,1360.8841,1391.8247
2006-02-21,1360.865,1391.1253
2006-02-22,1360.845,1390.5118
2006-02-23,1360.8246,1389.8491
2006-02-24,1360.7974,1389.1782
2006-02-25,1360.755,1388.4764
2006-02-26,1360.7609,1387.8132
2006-02-27,1360.7946,1387.1518
2006-02-28,1360.7605,1386.4275
2006-03-01,1360.7094,1385.7389
2006-03-02,1360.6565,1385.0365
2006-03-03,1360.6476,1384.3529
2006-03-04,1360.6347,1383.6568
2006-03-05,1360.6652,1382.988
2006-03-06,1360.6764,1382.3145
2006-03-07,1360.6521,1381.5652
2006-03-08,1360.6674,1380.9172
2006-03-09,1360.658,1380.2494
2006-03-10,1360.6407,1379.4057
2006-03-11,1360.6365,1378.7278
2006-03-12,1360.6435,1378.0686
2006-03-13,1360.6636,1377.2881
2006-03-14,1360.6807,1376.5427
2006-03-15,1360.6716,1375.789
2006-03-16,1360.6876,1375.131
2006-03-17,1360.7072,1374.3168
2006-03-18,1360.7332,1373.578
2006-03-19,1360.6866,1372.7633
2006-03-20,1360.6461,1371.9267
2006-03-21,1360.6929,1371.1187
2006-03-22,1360.7732,1370.4624
2006-03-23,1360.816,1369.7238
2006-03-24,1360.7767,1368.8914
2006-03-25,1360.6972,1368.0208
2006-03-26,1360.6745,1367.2149
2006-03-27,1360.6465,1366.3644
2006-03-28,1360.6507,1365.5489
2006-03-29,1360.5851,1364.7156
2006-03-30,1360.5764,1363.9671
2006-03-31,1360.5196,1363.1258
2006-04-01,1360.3524,1362.1799
2006-04-02,1360.2099,1361.259
2006-04-03,1359.9324,1360.2196
2006-04-04,1359.9263,1359.4309
2006-04-05,1360.1254,1358.9018
2006-04-06,1360.4371,1358.4372
2006-04-07,1360.6837,1357.9203
2006-04-08,1360.8436,1357.3097
2006-04-09,1360.8542,1356.5785
2006-04-10,1360.7823,1355.7519
2006-04-11,1360.7518,1354.9492
2006-04-12,1360.7863,1354.2073
2006-04-13,1360.8005,1353.4758
2006-04-14,1360.8308,1352.7623
2006-04-15,1360.858,1352.0288
2006-04-16,1360.869,1351.2694
2006-04-17,1360.8782,1350.5078
2006-04-18,1360.8661,1349.6766
2006-04-19,1360.8275,1348.9321
2006-04-20,1360.7589,1348.1134
2006-04-21,1360.7175,1347.3368
2006-04-22,1360.732,1346.6028
2006-04-23,1360.7399,1345.8689
2006-04-24,1360.7204,1345.0927
2006-04-25,1360.6662,1344.2788
2006-04-26,1360.6449,1343.5766
2006-04-27,1360.6666,1342.9141
2006-04-28,1360.6439,1342.1851
2006-04-29,1360.6851,1341.5345
2006-04-30,1360.7284,1340.8866
2006-05-01,1360.8002,1340.3243
2006-05-02,1360.8466,1339.6656
2006-05-03,1360.9167,1339.1167
2006-05-04,1360.9561,1338.5567
2006-05-05,1360.9571,1337.8429
2006-05-06,1360.9269,1337.2282
2006-05-07,1360.8712,1336.5565
2006-05-08,1360.7933,1335.859
2006-05-09,1360.8159,1335.2339
2006-05-10,1360.8505,1334.6772
2006-05-11,1360.8575,1334.1768
2006-05-12,1360.8162,1333.467
2006-05-13,1360.8278,1332.8994
2006-05-14,1360.823,1332.3275
2006-05-15,1360.7946,1331.598
2006-05-16,1360.7297,1331.0181
2006-05-17,1360.6635,1330.4259
2006-05-18,1360.637,1329.8531
2006-05-19,1360.6341,1329.2936
2006-05-20,1360.6087,1328.7146
2006-05-21,1360.666,1328.2338
2006-05-22,1360.7219,1327.7647
2006-05-23,1360.8053,1327.2973
2006-05-24,1360.8023,1326.8304
2006-05-25,1360.8386,1326.3859
2006-05-26,1360.8707,1325.9351
2006-05-27,1360.933,1325.5407
2006-05-28,1360.9354,1325.0948
2006-05-29,1360.9359,1324.6735
2006-05-30,1360.9152,1324.2139
2006-05-31,1360.9018,1323.816
2006-06-01,1360.8792,1323.3904
2006-06-02,1360.8307,1322.9694
2006-06-03,1360.8084,1322.5837
2006-06-04,1360.8066,1322.2309
2006-06-05,1360.8056,1321.8805
2006-06-06,1360.7275,1321.4427
2006-06-07,1360.6126,1321.0172
2006-06-08,1360.5012,1320.6036
2006-06-09,1360.5201,1320.3176
2006-06-10,1360.5784,1320.0743
2006-06-11,1360.6591,1319.857
2006-06-12,1360.6819,1319.593
2006-06-13,1360.7229,1319.3399
2006-06-14,1360.7195,1319.0882
2006-06-15,1360.7056,1318.821
2006-06-16,1360.6955,1318.5595
2006-06-17,1360.6845,1318.3001
2006-06-18,1360.6881,1318.0783
2006-06-19,1360.6869,1317.8595
2006-06-20,1360.7513,1317.7113
2006-06-21,1360.7575,1317.5356
2006-06-22,1360.7737,1317.3768
2006-06-23,1360.775,1317.2121
2006-06-24,1360.7919,1317.0839
2006-06-25,1360.8332,1316.998
2006-06-26,1360.789,1316.8417
2006-06-27,1360.7816,1316.7307
2006-06-28,1360.7536,1316.6242
2006-06-29,1360.7276,1316.5329
2006-06-30,1360.6602,1316.4121
2006-07-01,1360.5896,1316.306
2006-07-02,1360.5194,1316.2124
2006-07-03,1360.4747,1316.1572
2006-07-04,1360.4107,1316.0962
2006-07-05,1360.4583,1316.1549
2006-07-06,1360.5482,1316.2624
2006-07-07,1360.6751,1316.4219
2006-07-08,1360.7359,1316.5242
2006-07-09,1360.7203,1316.563
2006-07-10,1360.6957,1316.6018
2006-07-11,1360.6461,1316.6298
2006-07-12,1360.647,1316.7045
2006-07-13,1360.6422,1316.7863
2006-07-14,1360.6541,1316.9352
2006-07-15,1360.6661,1317.0143
2006-07-16,1360.6613,1317.1259
2006-07-17,1360.6041,1317.1959
2006-07-18,1360.6223,1317.354
2006-07-19,1360.6275,1317.5199
2006-07-20,1360.6845,1317.7325
2006-07-21,1360.7206,1317.9465
2006-07-22,1360.7503,1318.1696
2006-07-23,1360.737,1318.3627
2006-07-24,1360.7063,1318.559
2006-07-25,1360.7596,1318.8709
2006-07-26,1360.7776,1319.1248
2006-07-27,1360.7552,1319.3846
2006-07-28,1360.7743,1319.6747
2006-07-29,1360.7874,1319.982
2006-07-30,1360.8027,1320.3093
2006-07-31,1360.8392,1320.6746
2006-08-01,1360.8513,1321.0501
2006-08-02,1360.8521,1321.3859
2006-08-03,1360.7723,1321.6536
2006-08-04,1360.7192,1321.974
2006-08-05,1360.6503,1322.2798
2006-08-06,1360.5842,1322.6395
2006-08-07,1360.6001,1323.0811
2006-08-08,1360.6523,1323.5024
2006-08-09,1360.6682,1323.912
2006-08-10,1360.6334,1324.3015
2006-08-11,1360.4127,1324.5379
2006-08-12,1360.2758,1324.8124
2006-08-13,1360.1406,1325.1293
2006-08-14,1360.0778,1325.507
2006-08-15,1360.0863,1325.9882
2006-08-16,1360.1337,1326.489
2006-08-17,1360.2722,1327.0937
2006-08-18,1360.4628,1327.7697
2006-08-19,1360.6053,1328.401
2006-08-20,1360.7635,1329.0588
2006-08-21,1360.819,1329.638
2006-08-22,1360.7493,1330.1451
2006-08-23,1360.6672,1330.59
2006-08-24,1360.6018,1331.0203
2006-08-25,1360.5113,1331.5686
2006-08-26,1360.4727,1332.0952
2006-08-27,1360.4757,1332.6924
2006-08-28,1360.5478,1333.3867
2006-08-29,1360.6965,1334.1843
2006-08-30,1360.7136,1334.8046
2006-08-31,1360.6521,1335.2921
2006-09-01,1360.6244,1335.9618
2006-09-02,1360.5911,1336.5897
2006-09-03,1360.625,1337.2744
2006-09-04,1360.682,1338.0039
2006-09-05,1360.7478,1338.7648
2006-09-06,1360.7644,1339.4096
2006-09-07,1360.7628,1340.0647
2006-09-08,1360.6846,1340.6679
2006-09-09,1360.6431,1341.3187
2006-09-10,1360.6218,1342.002
2006-09-11,1360.6411,1342.678
2006-09-12,1360.6734,1343.4154
2006-09-13,1360.7227,1344.149
2006-09-14,1360.7315,1344.853
2006-09-15,1360.7282,1345.5508
2006-09-16,1360.7494,1346.2693
2006-09-17,1360.7667,1346.9889
2006-09-18,1360.732,1347.6745
2006-09-19,1360.7266,1348.4522
2006-09-20,1360.7253,1349.1463
2006-09-21,1360.7264,1349.8667
2006-09-22,1360.6938,1350.5858
2006-09-23,1360.684,1351.3286
2006-09-24,1360.6797,1352.0998
2006-09-25,1360.6841,1352.8852
2006-09-26,1360.6477,1353.662
2006-09-27,1360.6156,1354.3841
2006-09-28,1360.582,1355.0941
2006-09-29,1360.5935,1355.8975
2006-09-30,1360.6388,1356.7473
2006-10-01,1360.667,1357.5682
2006-10-02,1360.6936,1358.3878
2006-10-03,1360.7189,1359.2475
2006-10-04,1360.7744,1360.0475
2006-10-05,1360.8121,1360.8851
2006-10-06,1360.8244,1361.695
2006-10-07,1360.8191,1362.4736
2006-10-08,1360.8245,1363.2478
2006-10-09,1360.7931,1363.9883
2006-10-10,1360.7727,1364.7754
2006-10-11,1360.7356,1365.4988
2006-10-12,1360.7051,1366.2223
2006-10-13,1360.7114,1366.9979
2006-10-14,1360.6617,1367.7026
2006-10-15,1360.6365,1368.4303
2006-10-16,1360.63,1369.194
2006-10-17,1360.6416,1370.0288
2006-10-18,1360.6339,1370.7348
2006-10-19,1360.6501,1371.4488
2006-10-20,1360.6452,1372.2856
2006-10-21,1360.6197,1372.9989
2006-10-22,1360.557,1373.7165
2006-10-23,1360.6105,1374.557
2006-10-24,1360.6103,1375.3484
2006-10-25,1360.6088,1376.0627
2006-10-26,1360.564,1376.6874
2006-10-27,1360.5757,1377.5417
2006-10-28,1360.6113,1378.3551
2006-10-29,1360.6072,1379.0815
2006-10-30,1360.6362,1379.8744
2006-10-31,1360.611,1380.6538
2006-11-01,1360.5283,1381.2409
2006-11-02,1360.4467,1381.8919
2006-11-03,1360.4649,1382.6371
2006-11-04,1360.4885,1383.4134
2006-11-05,1360.553,1384.1568
2006-11-06,1360.6302,1384.9139
2006-11-07,1360.7099,1385.7013
2006-11-08,1360.7253,1386.4186
2006-11-09,1360.6858,1386.9882
2006-11-10,1360.5361,1387.4849
2006-11-11,1360.2897,1387.8659
2006-11-12,1360.1182,1388.3161
2006-11-13,1359.9941,1388.8305
2006-11-14,1359.9485,1389.4586
2006-11-15,1359.9906,1390.0552
2006-11-16,1360.098,1390.7717
2006-11-17,1360.2836,1391.5363
2006-11-18,1360.4819,1392.3301
2006-11-19,1360.6508,1393.0899
2006-11-20,1360.6967,1393.7162
2006-11-21,1360.6471,1394.2501
2006-11-22,1360.583,1394.7389
2006-11-23,1360.6133,1395.3138
2006-11-24,1360.5879,1395.8382
2006-11-25,1360.6101,1396.4131
2006-11-26,1360.6305,1396.959
2006-11-27,1360.7034,1397.5577
2006-11-28,1360.6148,1398.005
2006-11-29,1360.5041,1398.3709
2006-11-30,1360.43,1398.7907
2006-12-01,1360.4155,1399.2524
2006-12-02,1360.4052,1399.7006
2006-12-03,1360.4889,1400.2293
2006-12-04,1360.5825,1400.7462
2006-12-05,1360.6795,1401.3018
2006-12-06,1360.6996,1401.7064
2006-12-07,1360.6354,1402.0106
2006-12-08,1360.4996,1402.2301
2006-12-09,1360.3134,1402.3828
2006-12-10,1360.1619,1402.5603
2006-12-11,1360.0429,1402.7645
2006-12-12,1360.0251,1403.0796
2006-12-13,1360.1482,1403.4742
2006-12-14,1360.3394,1403.9207
2006-12-15,1360.5077,1404.3973
2006-12-16,1360.5963,1404.7338
2006-12-17,1360.5944,1404.9784
2006-12-18,1360.5544,1405.1748
2006-12-19,1360.5381,1405.3931
2006-12-20,1360.5633,1405.6187
2006-12-21,1360.5525,1405.7856
2006-12-22,1360.5765,1406.0244
2006-12-23,1360.6344,1406.2703
2006-12-24,1360.6829,1406.4877
2006-12-25,1360.7,1406.6634
2006-12-26,1360.6761,1406.7919
2006-12-27,1360.6663,1406.9069
2006-12-28,1360.6629,1407.0262
2006-12-29,1360.6608,1407.1259
2006-12-30,1360.6692,1407.2212
2006-12-31,1360.72,1407.3439
2007-01-01,1360.7286,1407.4034
2007-01-02,1360.6556,1407.3646
2007-01-03,1360.4928,1407.2099
2007-01-04,1360.4132,1407.1235
2007-01-05,1360.303,1406.9866
2007-01-06,1360.2658,1406.9095
2007-01-07,1360.3007,1406.8888
2007-01-08,1360.3452,1406.8594
2007-01-09,1360.4233,1406.843
2007-01-10,1360.5285,1406.8506
2007-01-11,1360.5911,1406.7941
2007-01-12,1360.6189,1406.6872
2007-01-13,1360.6831,1406.6003
2007-01-14,1360.6906,1406.442
2007-01-15,1360.6546,1406.235
2007-01-16,1360.6197,1405.999
2007-01-17,1360.6019,1405.7858
2007-01-18,1360.6052,1405.5836
2007-01-19,1360.6517,1405.4106
2007-01-20,1360.6587,1405.1902
2007-01-21,1360.6368,1404.9332
2007-01-22,1360.6383,1404.6869
2007-01-23,1360.6422,1404.4166
2007-01-24,1360.6699,1404.189
2007-01-25,1360.6251,1403.8549
2007-01-26,1360.5968,1403.5296
2007-01-27,1360.6156,1403.2463
2007-01-28,1360.5978,1402.9055
2007-01-29,1360.5404,1402.5092
2007-01-30,1360.4312,1402.0141
2007-01-31,1360.3427,1401.5596
2007-02-01,1360.2662,1401.1062
2007-02-02,1360.2395,1400.6782
2007-02-03,1360.2999,1400.3248
2007-02-04,1360.4121,1400.0044
2007-02-05,1360.5055,1399.6469
2007-02-06,1360.5873,1399.2312
2007-02-07,1360.6057,1398.8022
2007-02-08,1360.5952,1398.3617
2007-02-09,1360.5903,1397.7876
2007-02-10,1360.6112,1397.3012
2007-02-11,1360.6209,1396.7799
2007-02-12,1360.6109,1396.2315
2007-02-13,1360.6078,1395.6469
2007-02-14,1360.6261,1395.1375
2007-02-15,1360.6131,1394.6191
2007-02-16,1360.6615,1394.0425
2007-02-17,1360.6949,1393.4966
2007-02-18,1360.6905,1392.9212
2007-02-19,1360.6488,1392.3067
2007-02-20,1360.6341,1391.6683
2007-02-21,1360.5756,1391.0549
2007-02-22,1360.6178,1390.4737
2007-02-23,1360.6577,1389.8948
2007-02-24,1360.6681,1389.3062
2007-02-25,1360.6565,1388.6739
2007-02-26,1360.6338,1388.0166
2007-02-27,1360.6118,1387.3156
